,GO_ID,GO_term,GO_term_Count
2273,GO:0071630,nuclear protein quality control by the ubiquitin-proteasome system,1
2274,GO:0050805,negative regulation of synaptic transmission,1
2275,GO:1903690,"negative regulation of wound healing, spreading of epidermal cells",1
2276,GO:0007528,neuromuscular junction development,1
2277,GO:0022008,neurogenesis,1
2278,GO:0005883,neurofilament,1
2279,GO:0021915,neural tube development,1
2280,GO:0003407,neural retina development,1
2281,GO:0001840,neural plate development,1
2282,GO:0014033,neural crest cell differentiation,1
2283,GO:0038007,netrin-activated signaling pathway,1
2284,GO:1990890,netrin receptor binding,1
2285,GO:0001976,nervous system process involved in regulation of systemic arterial blood pressure,1
2286,GO:0038180,nerve growth factor signaling pathway,1
2287,GO:0072079,nephron tubule formation,1
2288,GO:0072160,nephron tubule epithelial cell differentiation,1
2289,GO:0061045,negative regulation of wound healing,1
2290,GO:0044611,nuclear pore inner ring,1
2291,GO:1901386,negative regulation of voltage-gated calcium channel activity,1
2292,GO:0031339,negative regulation of vesicle fusion,1
2293,GO:1905563,negative regulation of vascular endothelial cell proliferation,1
2294,GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,1
2295,GO:2000675,negative regulation of type B pancreatic cell apoptotic process,1
2296,GO:0045947,negative regulation of translational initiation,1
2297,GO:2000678,negative regulation of transcription regulatory region DNA binding,1
2298,GO:2000820,negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation,1
2299,GO:0034244,negative regulation of transcription elongation by RNA polymerase II,1
2300,GO:0016480,negative regulation of transcription by RNA polymerase III,1
2301,GO:1901581,negative regulation of telomeric RNA transcription from RNA pol II promoter,1
2302,GO:0032211,negative regulation of telomere maintenance via telomerase,1
2303,GO:2000808,negative regulation of synaptic vesicle clustering,1
2304,GO:0050884,neuromuscular process controlling posture,1
2305,GO:0007274,neuromuscular synaptic transmission,1
2306,GO:0048663,neuron fate commitment,1
2307,GO:0048665,neuron fate specification,1
2308,GO:0005643,nuclear pore,1
2309,GO:0007097,nuclear migration,1
2310,GO:0031468,nuclear membrane reassembly,1
2311,GO:0005652,nuclear lamina,1
2312,GO:0035259,nuclear glucocorticoid receptor binding,1
2313,GO:0043585,nose morphogenesis,1
2314,GO:0043584,nose development,1
2315,GO:0004726,non-membrane spanning protein tyrosine phosphatase activity,1
2316,GO:0004715,non-membrane spanning protein tyrosine kinase activity,1
2317,GO:0006807,nitrogen compound metabolic process,1
2318,GO:0050998,nitric-oxide synthase binding,1
2319,GO:0002446,neutrophil mediated immunity,1
2320,GO:0042119,neutrophil activation,1
2321,GO:0048011,neurotrophin TRK receptor signaling pathway,1
2322,GO:0072578,neurotransmitter-gated ion channel clustering,1
2323,GO:0099645,neurotransmitter receptor localization to postsynaptic specialization membrane,1
2324,GO:0042135,neurotransmitter catabolic process,1
2325,GO:0042136,neurotransmitter biosynthetic process,1
2326,GO:0042165,neurotransmitter binding,1
2327,GO:0071598,neuronal ribonucleoprotein granule,1
2328,GO:0032809,neuronal cell body membrane,1
2329,GO:0019227,neuronal action potential propagation,1
2330,GO:0007270,neuron-neuron synaptic transmission,1
2331,GO:0044306,neuron projection terminus,1
2332,GO:0031102,neuron projection regeneration,1
2333,GO:1990535,neuron projection maintenance,1
2334,GO:1990138,neuron projection extension,1
2335,GO:0007080,mitotic metaphase plate congression,1
2336,GO:0061780,mitotic cohesin loading,1
2337,GO:0007095,mitotic G2 DNA damage checkpoint signaling,1
2338,GO:0060218,hematopoietic stem cell differentiation,1
2339,GO:0033169,histone H3-K9 demethylation,1
2340,GO:0097043,histone H3-K56 acetylation,1
2341,GO:0043973,histone H3-K4 acetylation,1
2342,GO:0097198,histone H3-K36 trimethylation,1
2343,GO:0071557,histone H3-K27 demethylation,1
2344,GO:0010484,histone H3 acetyltransferase activity,1
2345,GO:0071894,histone H2B conserved C-terminal lysine ubiquitination,1
2346,GO:0044013,histone H2B acetyltransferase activity,1
2347,GO:0098686,hippocampal mossy fiber to CA3 synapse,1
2348,GO:0034364,high-density lipoprotein particle,1
2349,GO:0005834,heterotrimeric G-protein complex,1
2350,GO:0031507,heterochromatin formation,1
2351,GO:0097284,hepatocyte apoptotic process,1
2352,GO:0002244,hematopoietic progenitor cell differentiation,1
2353,GO:0006541,glutamine metabolic process,1
2354,GO:0003179,heart valve morphogenesis,1
2355,GO:0060347,heart trabecula formation,1
2356,GO:0001947,heart looping,1
2357,GO:0060323,head morphogenesis,1
2358,GO:0060789,hair follicle placode formation,1
2359,GO:0031069,hair follicle morphogenesis,1
2360,GO:0048820,hair follicle maturation,1
2361,GO:0001942,hair follicle development,1
2362,GO:0035315,hair cell differentiation,1
2363,GO:0021986,habenula development,1
2364,GO:0097117,guanylate kinase-associated protein clustering,1
2365,GO:0004385,guanylate kinase activity,1
2366,GO:1990812,growth cone filopodium,1
2367,GO:0051567,histone H3-K9 methylation,1
2368,GO:0046976,histone H3K27 methyltransferase activity,1
2369,GO:0071558,histone H3K27me2/H3K27me3 demethylase activity,1
2370,GO:0140683,histone H3K9me/H3K9me2 demethylase activity,1
2371,GO:0071707,immunoglobulin heavy chain V-D-J recombination,1
2372,GO:0019865,immunoglobulin binding,1
2373,GO:0002520,immune system development,1
2374,GO:0021854,hypothalamus development,1
2375,GO:0016787,hydrolase activity,1
2376,GO:0006959,humoral immune response,1
2377,GO:0009755,hormone-mediated signaling pathway,1
2378,GO:0042445,hormone metabolic process,1
2379,GO:0042592,homeostatic process,1
2380,GO:0010390,histone monoubiquitination,1
2381,GO:1990226,histone methyltransferase binding,1
2382,GO:0042054,histone methyltransferase activity,1
2383,GO:0016571,histone methylation,1
2384,GO:0120301,histone lactyltransferase activity,1
2385,GO:1990258,histone glutamine methylation,1
2386,GO:0046811,histone deacetylase inhibitor activity,1
2387,GO:0140068,histone crotonyltransferase activity,1
2388,GO:0140069,histone butyryltransferase activity,1
2389,GO:0035035,histone acetyltransferase binding,1
2390,GO:0035575,histone H4K20 demethylase activity,1
2391,GO:0046972,histone H4K16 acetyltransferase activity,1
2392,GO:0043982,histone H4-K8 acetylation,1
2393,GO:0043981,histone H4-K5 acetylation,1
2394,GO:0034773,histone H4-K20 trimethylation,1
2395,GO:0034772,histone H4-K20 dimethylation,1
2396,GO:0010485,histone H4 acetyltransferase activity,1
2397,GO:0140857,histone H3T45 kinase activity,1
2398,GO:0098690,glycinergic synapse,1
2399,GO:0061535,"glutamate secretion, neurotransmission",1
2400,GO:0001771,immunological synapse formation,1
2401,GO:0042462,eye photoreceptor cell development,1
2402,GO:0016600,flotillin complex,1
2403,GO:0030317,flagellated sperm motility,1
2404,GO:0032433,filopodium tip,1
2405,GO:0046847,filopodium assembly,1
2406,GO:0031941,filamentous actin,1
2407,GO:0044346,fibroblast apoptotic process,1
2408,GO:0030540,female genitalia development,1
2409,GO:0007292,female gamete generation,1
2410,GO:0007631,feeding behavior,1
2411,GO:0006631,fatty acid metabolic process,1
2412,GO:0060613,fat pad development,1
2413,GO:0005916,fascia adherens,1
2414,GO:0140718,facultative heterochromatin formation,1
2415,GO:0048592,eye morphogenesis,1
2416,GO:0006536,glutamate metabolic process,1
2417,GO:0001654,eye development,1
2418,GO:0098850,extrinsic component of synaptic vesicle membrane,1
2419,GO:0098888,extrinsic component of presynaptic membrane,1
2420,GO:0019897,extrinsic component of plasma membrane,1
2421,GO:0019898,extrinsic component of membrane,1
2422,GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,1
2423,GO:0031012,extracellular matrix,1
2424,GO:0009897,external side of plasma membrane,1
2425,GO:0035261,external genitalia morphogenesis,1
2426,GO:0035640,exploration behavior,1
2427,GO:0035145,exon-exon junction complex,1
2428,GO:0006887,exocytosis,1
2429,GO:0010458,exit from mitosis,1
2430,GO:0021897,forebrain astrocyte development,1
2431,GO:0035136,forelimb morphogenesis,1
2432,GO:0001732,formation of cytoplasmic translation initiation complex,1
2433,GO:0000400,four-way junction DNA binding,1
2434,GO:0006006,glucose metabolic process,1
2435,GO:0046323,glucose import,1
2436,GO:0008211,glucocorticoid metabolic process,1
2437,GO:0072012,glomerulus vasculature development,1
2438,GO:0072102,glomerulus morphogenesis,1
2439,GO:0021759,globus pallidus development,1
2440,GO:0014009,glial cell proliferation,1
2441,GO:0097386,glial cell projection,1
2442,GO:0007403,glial cell fate determination,1
2443,GO:0010001,glial cell differentiation,1
2444,GO:0002467,germinal center formation,1
2445,GO:0071514,genomic imprinting,1
2446,GO:0035112,genitalia morphogenesis,1
2447,GO:0051866,general adaptation syndrome,1
2448,GO:0007369,gastrulation,1
2449,GO:0043015,gamma-tubulin binding,1
2450,GO:0045295,gamma-catenin binding,1
2451,GO:0005332,gamma-aminobutyric acid:sodium:chloride symporter activity,1
2452,GO:0015185,gamma-aminobutyric acid transmembrane transporter activity,1
2453,GO:0061534,"gamma-aminobutyric acid secretion, neurotransmission",1
2454,GO:0051936,gamma-aminobutyric acid reuptake,1
2455,GO:0051939,gamma-aminobutyric acid import,1
2456,GO:0009450,gamma-aminobutyric acid catabolic process,1
2457,GO:0007276,gamete generation,1
2458,GO:0061010,gallbladder development,1
2459,GO:0061198,fungiform papilla formation,1
2460,GO:0005109,frizzled binding,1
2461,GO:0001772,immunological synapse,1
2462,GO:0098577,inactive sex chromosome,1
2463,GO:0005947,mitochondrial alpha-ketoglutarate dehydrogenase complex,1
2464,GO:0060763,mammary duct terminal end bud growth,1
2465,GO:0098912,membrane depolarization during atrial cardiac muscle cell action potential,1
2466,GO:0086046,membrane depolarization during SA node cell action potential,1
2467,GO:0086045,membrane depolarization during AV node cell action potential,1
2468,GO:0051899,membrane depolarization,1
2469,GO:0071709,membrane assembly,1
2470,GO:0008502,melatonin receptor activity,1
2471,GO:0030318,melanocyte differentiation,1
2472,GO:0000212,meiotic spindle organization,1
2473,GO:0036033,mediator complex binding,1
2474,GO:0042711,maternal behavior,1
2475,GO:0070662,mast cell proliferation,1
2476,GO:0033024,mast cell apoptotic process,1
2477,GO:0030145,manganese ion binding,1
2478,GO:0008584,male gonad development,1
2479,GO:0042789,mRNA transcription by RNA polymerase II,1
2480,GO:0001673,male germ cell nucleus,1
2481,GO:0030539,male genitalia development,1
2482,GO:0072660,maintenance of protein location in plasma membrane,1
2483,GO:0051457,maintenance of protein location in nucleus,1
2484,GO:0098880,maintenance of postsynaptic specialization structure,1
2485,GO:0034088,maintenance of mitotic sister chromatid cohesion,1
2486,GO:0036438,maintenance of lens transparency,1
2487,GO:0035633,maintenance of blood-brain barrier,1
2488,GO:0043570,maintenance of DNA repeat elements,1
2489,GO:0010216,maintenance of DNA methylation,1
2490,GO:0010960,magnesium ion homeostasis,1
2491,GO:0010742,macrophage derived foam cell differentiation,1
2492,GO:0042116,macrophage activation,1
2493,GO:0086012,membrane depolarization during cardiac muscle cell action potential,1
2494,GO:0090148,membrane fission,1
2495,GO:0061025,membrane fusion,1
2496,GO:0060081,membrane hyperpolarization,1
2497,GO:0044233,mitochondria-associated endoplasmic reticulum membrane,1
2498,GO:0006298,mismatch repair,1
2499,GO:0072382,minus-end-directed vesicle transport along microtubule,1
2500,GO:0008569,minus-end-directed microtubule motor activity,1
2501,GO:0032528,microvillus organization,1
2502,GO:0031528,microvillus membrane,1
2503,GO:0005902,microvillus,1
2504,GO:0007018,microtubule-based movement,1
2505,GO:0005815,microtubule organizing center,1
2506,GO:1902850,microtubule cytoskeleton organization involved in mitosis,1
2507,GO:0090176,microtubule cytoskeleton organization involved in establishment of planar polarity,1
2508,GO:0001578,microtubule bundle formation,1
2509,GO:0005875,microtubule associated complex,1
2510,GO:0035196,miRNA processing,1
2511,GO:0035198,miRNA binding,1
2512,GO:0008168,methyltransferase activity,1
2513,GO:0008327,methyl-CpG binding,1
2514,GO:0003338,metanephros morphogenesis,1
2515,GO:0008152,metabolic process,1
2516,GO:1990124,messenger ribonucleoprotein complex,1
2517,GO:0048333,mesodermal cell differentiation,1
2518,GO:0048332,mesoderm morphogenesis,1
2519,GO:0001707,mesoderm formation,1
2520,GO:0048382,mesendoderm development,1
2521,GO:0072497,mesenchymal stem cell differentiation,1
2522,GO:0060916,mesenchymal cell proliferation involved in lung development,1
2523,GO:0043379,memory T cell differentiation,1
2524,GO:0016236,macroautophagy,1
2525,GO:0048255,mRNA stabilization,1
2526,GO:0016234,inclusion body,1
2527,GO:0018393,internal peptidyl-lysine acetylation,1
2528,GO:0008352,katanin complex,1
2529,GO:0044224,juxtaparanode region of axon,1
2530,GO:0007630,jump response,1
2531,GO:0004970,ionotropic glutamate receptor activity,1
2532,GO:0006811,ion transport,1
2533,GO:0008627,intrinsic apoptotic signaling pathway in response to osmotic stress,1
2534,GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,1
2535,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,1
2536,GO:0030518,intracellular steroid hormone receptor signaling pathway,1
2537,GO:0043232,intracellular non-membrane-bounded organelle,1
2538,GO:0061582,intestinal epithelial cell migration,1
2539,GO:1904936,interneuron migration,1
2540,GO:0006475,internal protein amino acid acetylation,1
2541,GO:0045109,intermediate filament organization,1
2542,GO:0000398,"mRNA splicing, via spliceosome",1
2543,GO:0005178,integrin binding,1
2544,GO:0032039,integrator complex,1
2545,GO:1901142,insulin metabolic process,1
2546,GO:0051717,"inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity",1
2547,GO:0046855,inositol phosphate dephosphorylation,1
2548,GO:0006020,inositol metabolic process,1
2549,GO:0098658,inorganic anion import across plasma membrane,1
2550,GO:0060119,inner ear receptor cell development,1
2551,GO:0048839,inner ear development,1
2552,GO:0060077,inhibitory synapse,1
2553,GO:0060080,inhibitory postsynaptic potential,1
2554,GO:0005237,inhibitory extracellular ligand-gated ion channel activity,1
2555,GO:0098977,inhibitory chemical synaptic transmission,1
2556,GO:0051382,kinetochore assembly,1
2557,GO:0060713,labyrinthine layer morphogenesis,1
2558,GO:0031258,lamellipodium membrane,1
2559,GO:0005770,late endosome,1
2560,GO:0006376,mRNA splice site selection,1
2561,GO:0000900,mRNA regulatory element binding translation repressor activity,1
2562,GO:0006406,mRNA export from nucleus,1
2563,GO:0061157,mRNA destabilization,1
2564,GO:0005845,mRNA cap binding complex,1
2565,GO:0035925,mRNA 3'-UTR AU-rich region binding,1
2566,GO:0106002,mCRD-mediated mRNA stability complex,1
2567,GO:0007040,lysosome organization,1
2568,GO:0071617,lysophospholipid acyltransferase activity,1
2569,GO:0004468,"lysine N-acetyltransferase activity, acting on acetyl phosphate as donor",1
2570,GO:0060492,lung induction,1
2571,GO:0060487,lung epithelial cell differentiation,1
2572,GO:0030324,lung development,1
2573,GO:0045475,locomotor rhythm,1
2574,GO:0051179,localization,1
2575,GO:0106222,lncRNA binding,1
2576,GO:0072576,liver morphogenesis,1
2577,GO:0070325,lipoprotein particle receptor binding,1
2578,GO:0030258,lipid modification,1
2579,GO:0044241,lipid digestion,1
2580,GO:0016042,lipid catabolic process,1
2581,GO:0060173,limb development,1
2582,GO:0030595,leukocyte chemotaxis,1
2583,GO:0070728,leucine binding,1
2584,GO:0070306,lens fiber cell differentiation,1
2585,GO:0021670,lateral ventricle development,1
2586,GO:0097477,lateral motor column neuron migration,1
2587,GO:0001937,negative regulation of endothelial cell proliferation,1
