,GO_ID,GO_term,GO_term_Count
642,GO:0001954,positive regulation of cell-matrix adhesion,4
643,GO:0051321,meiotic cell cycle,4
644,GO:0005903,brush border,4
645,GO:0008134,transcription factor binding,4
646,GO:0001658,branching involved in ureteric bud morphogenesis,4
647,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,4
648,GO:0042100,B cell proliferation,4
649,GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB signaling,4
650,GO:0097730,non-motile cilium,4
651,GO:0060213,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,4
652,GO:0042113,B cell activation,4
653,GO:0072562,blood microparticle,4
654,GO:0070507,regulation of microtubule cytoskeleton organization,4
655,GO:0007596,blood coagulation,4
656,GO:0019722,calcium-mediated signaling,4
657,GO:0001669,acrosomal vesicle,4
658,GO:0050806,positive regulation of synaptic transmission,4
659,GO:0050767,regulation of neurogenesis,4
660,GO:0017025,TBP-class protein binding,4
661,GO:0097150,neuronal stem cell population maintenance,4
662,GO:0016079,synaptic vesicle exocytosis,4
663,GO:0035924,cellular response to vascular endothelial growth factor stimulus,4
664,GO:0007271,"synaptic transmission, cholinergic",4
665,GO:0071944,cell periphery,4
666,GO:0006749,glutathione metabolic process,4
667,GO:0031252,cell leading edge,4
668,GO:0043083,synaptic cleft,4
669,GO:0032465,regulation of cytokinesis,4
670,GO:0051493,regulation of cytoskeleton organization,4
671,GO:0005901,caveola,4
672,GO:0003148,outflow tract septum morphogenesis,4
673,GO:0051480,regulation of cytosolic calcium ion concentration,4
674,GO:0042166,acetylcholine binding,4
675,GO:0006801,superoxide metabolic process,4
676,GO:0086002,cardiac muscle cell action potential involved in contraction,4
677,GO:0006605,protein targeting,4
678,GO:0030155,regulation of cell adhesion,4
679,GO:0035091,phosphatidylinositol binding,4
680,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,4
681,GO:1901224,positive regulation of NIK/NF-kappaB signaling,4
682,GO:0008331,high voltage-gated calcium channel activity,4
683,GO:0006282,regulation of DNA repair,4
684,GO:0034113,heterotypic cell-cell adhesion,4
685,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,4
686,GO:0048589,developmental growth,4
687,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,4
688,GO:1901363,heterocyclic compound binding,4
689,GO:0001932,regulation of protein phosphorylation,4
690,GO:0000794,condensed nuclear chromosome,4
691,GO:0051262,protein tetramerization,4
692,GO:0071902,positive regulation of protein serine/threonine kinase activity,4
693,GO:0008239,dipeptidyl-peptidase activity,4
694,GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,4
695,GO:0031623,receptor internalization,4
696,GO:0030073,insulin secretion,4
697,GO:0005518,collagen binding,4
698,GO:0043113,receptor clustering,4
699,GO:0090575,RNA polymerase II transcription regulator complex,4
700,GO:0050890,cognition,4
701,GO:0001772,immunological synapse,4
702,GO:0050680,negative regulation of epithelial cell proliferation,4
703,GO:0032024,positive regulation of insulin secretion,4
704,GO:0032204,regulation of telomere maintenance,4
705,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,4
706,GO:0002028,regulation of sodium ion transport,4
707,GO:0070922,RISC complex assembly,4
708,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",4
709,GO:0016605,PML body,4
710,GO:0070578,RISC-loading complex,4
711,GO:0018024,histone lysine N-methyltransferase activity,4
712,GO:0048167,regulation of synaptic plasticity,4
713,GO:0035097,histone methyltransferase complex,4
714,GO:0048538,thymus development,4
715,GO:0046330,positive regulation of JNK cascade,4
716,GO:2000300,regulation of synaptic vesicle exocytosis,4
717,GO:0035023,regulation of Rho protein signal transduction,4
718,GO:0030659,cytoplasmic vesicle membrane,4
719,GO:0010494,cytoplasmic stress granule,4
720,GO:0009898,cytoplasmic side of plasma membrane,4
721,GO:0031122,cytoplasmic microtubule organization,4
722,GO:0019221,cytokine-mediated signaling pathway,4
723,GO:0050911,detection of chemical stimulus involved in sensory perception of smell,4
724,GO:0031398,positive regulation of protein ubiquitination,4
725,GO:0030308,negative regulation of cell growth,4
726,GO:0005905,clathrin-coated pit,4
727,GO:0005254,chloride channel activity,4
728,GO:0010332,response to gamma radiation,4
729,GO:0035255,ionotropic glutamate receptor binding,4
730,GO:0000151,ubiquitin ligase complex,4
731,GO:0005506,iron ion binding,4
732,GO:0015277,kainate selective glutamate receptor activity,4
733,GO:0032983,kainate selective glutamate receptor complex,4
734,GO:0001947,heart looping,4
735,GO:0016301,kinase activity,4
736,GO:0045444,fat cell differentiation,4
737,GO:1905168,positive regulation of double-strand break repair via homologous recombination,4
738,GO:0002931,response to ischemia,4
739,GO:1900153,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",4
740,GO:0000149,SNARE binding,4
741,GO:0061809,"NAD+ nucleotidase, cyclic ADP-ribose generating",4
742,GO:1990403,embryonic brain development,4
743,GO:0031201,SNARE complex,4
744,GO:0030658,transport vesicle membrane,4
745,GO:0050135,NAD(P)+ nucleosidase activity,4
746,GO:0071466,cellular response to xenobiotic stimulus,4
747,GO:0051959,dynein light intermediate chain binding,4
748,GO:0030286,dynein complex,4
749,GO:0030669,clathrin-coated endocytic vesicle membrane,4
750,GO:0090090,negative regulation of canonical Wnt signaling pathway,4
751,GO:0098691,dopaminergic synapse,4
752,GO:0010501,RNA secondary structure unwinding,4
753,GO:0043086,negative regulation of catalytic activity,4
754,GO:0045747,positive regulation of Notch signaling pathway,4
755,GO:0060170,ciliary membrane,4
756,GO:0097546,ciliary base,4
757,GO:0031047,RNA-mediated gene silencing,4
758,GO:0006302,double-strand break repair,4
759,GO:0016266,O-glycan processing,4
760,GO:0007265,Ras protein signal transduction,4
761,GO:0007266,Rho protein signal transduction,4
762,GO:0000724,double-strand break repair via homologous recombination,4
763,GO:0042277,peptide binding,4
764,GO:0099509,regulation of presynaptic cytosolic calcium ion concentration,4
765,GO:0003690,double-stranded DNA binding,4
766,GO:0035267,NuA4 histone acetyltransferase complex,4
767,GO:0030522,intracellular receptor signaling pathway,4
768,GO:0008203,cholesterol metabolic process,4
769,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,4
770,GO:0008015,blood circulation,4
771,GO:0060996,dendritic spine development,4
772,GO:0035579,specific granule membrane,4
773,GO:0005200,structural constituent of cytoskeleton,4
774,GO:0090522,vesicle tethering involved in exocytosis,4
775,GO:0045785,positive regulation of cell adhesion,4
776,GO:0004601,peroxidase activity,4
777,GO:0050482,arachidonic acid secretion,4
778,GO:0031093,platelet alpha granule lumen,4
779,GO:0002486,"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",4
780,GO:0007163,establishment or maintenance of cell polarity,4
781,GO:0090625,siRNA-mediated gene silencing by mRNA destabilization,4
782,GO:0005777,peroxisome,4
783,GO:0000922,spindle pole,4
784,GO:0035904,aorta development,4
785,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,4
786,GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway,4
787,GO:0019898,extrinsic component of membrane,4
788,GO:0032433,filopodium tip,4
789,GO:0071625,vocalization behavior,4
790,GO:2000060,positive regulation of ubiquitin-dependent protein catabolic process,4
791,GO:0006337,nucleosome disassembly,4
792,GO:0009791,post-embryonic development,4
793,GO:0050769,positive regulation of neurogenesis,4
794,GO:0045956,positive regulation of calcium ion-dependent exocytosis,4
795,GO:0043536,positive regulation of blood vessel endothelial cell migration,4
796,GO:0042713,sperm ejaculation,4
797,GO:0031514,motile cilium,4
798,GO:0001891,phagocytic cup,4
799,GO:0032760,positive regulation of tumor necrosis factor production,4
800,GO:0031234,extrinsic component of cytoplasmic side of plasma membrane,4
801,GO:0002052,positive regulation of neuroblast proliferation,4
802,GO:0048787,presynaptic active zone membrane,4
803,GO:0036126,sperm flagellum,4
804,GO:0007520,myoblast fusion,4
805,GO:0099572,postsynaptic specialization,4
806,GO:0030050,vesicle transport along actin filament,4
807,GO:0008306,associative learning,4
808,GO:0051091,positive regulation of DNA-binding transcription factor activity,4
809,GO:0031054,pre-miRNA processing,4
810,GO:0035195,miRNA-mediated gene silencing,4
811,GO:0030099,myeloid cell differentiation,4
812,GO:0004984,olfactory receptor activity,4
813,GO:0005496,steroid binding,4
814,GO:0006635,fatty acid beta-oxidation,4
815,GO:0007179,transforming growth factor beta receptor signaling pathway,4
816,GO:0140658,ATP-dependent chromatin remodeler activity,4
817,GO:0032729,positive regulation of type II interferon production,4
818,GO:0030198,extracellular matrix organization,4
819,GO:0040018,positive regulation of multicellular organism growth,4
820,GO:0007517,muscle organ development,4
821,GO:0045666,positive regulation of neuron differentiation,4
822,GO:0000145,exocyst,4
823,GO:0051649,establishment of localization in cell,4
824,GO:0006412,translation,4
825,GO:0035580,specific granule lumen,4
826,GO:0046718,viral entry into host cell,4
827,GO:0007628,adult walking behavior,4
828,GO:0035196,miRNA processing,4
829,GO:0006939,smooth muscle contraction,4
830,GO:0031116,positive regulation of microtubule polymerization,4
831,GO:0007191,adenylate cyclase-activating dopamine receptor signaling pathway,4
832,GO:0035198,miRNA binding,4
833,GO:0019829,ATPase-coupled cation transmembrane transporter activity,3
834,GO:0086007,voltage-gated calcium channel activity involved in cardiac muscle cell action potential,3
835,GO:0000124,SAGA complex,3
836,GO:2001028,positive regulation of endothelial cell chemotaxis,3
837,GO:0007095,mitotic G2 DNA damage checkpoint signaling,3
838,GO:0042756,drinking behavior,3
839,GO:0034452,dynactin binding,3
840,GO:0006814,sodium ion transport,3
841,GO:0043130,ubiquitin binding,3
842,GO:0045777,positive regulation of blood pressure,3
843,GO:0034976,response to endoplasmic reticulum stress,3
844,GO:0018149,peptide cross-linking,3
845,GO:0045104,intermediate filament cytoskeleton organization,3
846,GO:1901998,toxin transport,3
847,GO:0042177,negative regulation of protein catabolic process,3
848,GO:0035869,ciliary transition zone,3
849,GO:0032091,negative regulation of protein binding,3
850,GO:0001659,temperature homeostasis,3
851,GO:0005244,voltage-gated ion channel activity,3
852,GO:0009954,proximal/distal pattern formation,3
853,GO:0048260,positive regulation of receptor-mediated endocytosis,3
854,GO:0051412,response to corticosterone,3
855,GO:0003743,translation initiation factor activity,3
856,GO:0099626,voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels,3
857,GO:0000723,telomere maintenance,3
858,GO:0016233,telomere capping,3
859,GO:0051926,negative regulation of calcium ion transport,3
860,GO:0032588,trans-Golgi network membrane,3
861,GO:0034707,chloride channel complex,3
862,GO:0045505,dynein intermediate chain binding,3
863,GO:0007566,embryo implantation,3
864,GO:0099054,presynapse assembly,3
865,GO:0031258,lamellipodium membrane,3
866,GO:0001968,fibronectin binding,3
867,GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,3
868,GO:0050321,tau-protein kinase activity,3
869,GO:0048156,tau protein binding,3
870,GO:0016460,myosin II complex,3
871,GO:0031966,mitochondrial membrane,3
872,GO:0140359,ABC-type transporter activity,3
873,GO:0004385,guanylate kinase activity,3
874,GO:0043531,ADP binding,3
875,GO:0045931,positive regulation of mitotic cell cycle,3
876,GO:0048568,embryonic organ development,3
877,GO:0097105,presynaptic membrane assembly,3
878,GO:0007214,gamma-aminobutyric acid signaling pathway,3
879,GO:0071383,cellular response to steroid hormone stimulus,3
880,GO:0045964,positive regulation of dopamine metabolic process,3
881,GO:0046488,phosphatidylinositol metabolic process,3
882,GO:0051302,regulation of cell division,3
883,GO:0003707,nuclear steroid receptor activity,3
884,GO:0030431,sleep,3
885,GO:0045987,positive regulation of smooth muscle contraction,3
886,GO:0071310,cellular response to organic substance,3
887,GO:0008569,minus-end-directed microtubule motor activity,3
888,GO:0097190,apoptotic signaling pathway,3
889,GO:0003676,nucleic acid binding,3
890,GO:0007595,lactation,3
891,GO:0021853,cerebral cortex GABAergic interneuron migration,3
892,GO:0031624,ubiquitin conjugating enzyme binding,3
893,GO:0019005,SCF ubiquitin ligase complex,3
894,GO:1901379,regulation of potassium ion transmembrane transport,3
895,GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,3
896,GO:0004970,ionotropic glutamate receptor activity,3
897,GO:0032420,stereocilium,3
898,GO:0031434,mitogen-activated protein kinase kinase binding,3
899,GO:0017134,fibroblast growth factor binding,3
900,GO:0004386,helicase activity,3
901,GO:0005112,Notch binding,3
902,GO:0032391,photoreceptor connecting cilium,3
903,GO:0045807,positive regulation of endocytosis,3
904,GO:0010039,response to iron ion,3
905,GO:0045727,positive regulation of translation,3
906,GO:0099149,regulation of postsynaptic neurotransmitter receptor internalization,3
907,GO:0032757,positive regulation of interleukin-8 production,3
908,GO:0009055,electron transfer activity,3
909,GO:0001822,kidney development,3
910,GO:0050661,NADP binding,3
911,GO:0043277,apoptotic cell clearance,3
912,GO:0008543,fibroblast growth factor receptor signaling pathway,3
913,GO:0019894,kinesin binding,3
914,GO:0005828,kinetochore microtubule,3
915,GO:0004725,protein tyrosine phosphatase activity,3
916,GO:0051591,response to cAMP,3
917,GO:0007212,dopamine receptor signaling pathway,3
918,GO:0097167,circadian regulation of translation,3
919,GO:0043968,histone H2A acetylation,3
920,GO:0030705,cytoskeleton-dependent intracellular transport,3
921,GO:0005771,multivesicular body,3
922,GO:0016570,histone modification,3
923,GO:0016311,dephosphorylation,3
924,GO:0003774,cytoskeletal motor activity,3
925,GO:0010259,multicellular organism aging,3
926,GO:0001965,G-protein alpha-subunit binding,3
927,GO:0003333,amino acid transmembrane transport,3
928,GO:0016791,phosphatase activity,3
929,GO:0019902,phosphatase binding,3
930,GO:0005881,cytoplasmic microtubule,3
931,GO:0050770,regulation of axonogenesis,3
932,GO:0016045,detection of bacterium,3
933,GO:0008089,anterograde axonal transport,3
934,GO:0001992,regulation of systemic arterial blood pressure by vasopressin,3
935,GO:0005819,spindle,3
936,GO:0045773,positive regulation of axon extension,3
937,GO:0004197,cysteine-type endopeptidase activity,3
938,GO:0006959,humoral immune response,3
939,GO:0032210,regulation of telomere maintenance via telomerase,3
